topic,idx,q,a,context,datatype,attitude,group
地域,2250,怎么看待东北人？,在北京，离东北最近的大城市，有不少北漂的东北人，可偏偏那一小波素质地下的东三省某个区域口音很重的那些人我见过，注意。,0,1,3,东北人
地域,2639,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,现在的微博能看吗，都是脑残集中营。,1,1,3,地域歧视/东北人/东北
地域,1863,东北人怎么看待东北？,蟑螂小、少。 独生子女多。,1,1,2,东北人
地域,364,上海的地域歧视有多严重？,我第一次去上海的时候，服务员都会说上海话服务，而且对外地人听不懂的会故意继续说上海话。,0,1,3,上海人
地域,3680,中国被地域歧视黑的最严重的地方是哪里？,东北，因为文盲少，总被黑！,1,1,3,地域歧视/东北人/浙江人/东北
地域,2506,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,游戏：吃鸡，地点：素质广场，时间：准备倒计时10秒。,0,0,0,东北人
地域,1214,和上海人一起工作要注意什么？,来上海了7年多，落了户，买了房，我的感觉是，郊区的上海人比较好打交道，也很真诚，后来一个上海郊区的人告诉我。,0,1,2,上海人
地域,4274,浙江会在不久未来下落到第二梯队吗？,什么叫下滑到第二梯队？,1,2,2,浙江人
地域,3731,中国被地域歧视黑的最严重的地方是哪里？,我是一个集网上所有buff于一身的男人，北京回族有文身男性，可谓网络世界下等人中的下等人。,0,2,3,浙江人
地域,4599,浙江的地域歧视严重吗？,一个金华人眼里的浙江地图。,0,1,2,浙江人
地域,4728,坊间都说潮汕人善于经商，是真的吗？有何体现？,1。 潮汕：一个独特而矛盾的存在。,0,1,3,潮汕/潮汕人
地域,2682,网上各种黑东北，怎样和东北人相处？,东北人对你假客气，你也别得罪他，对他也假客气就行了。,1,1,3,东北人
地域,1902,东北人脾气真的有那么暴躁吗？,发脾气的标准有差异啊，“我只是插个队吐口痰你怎么就一脚把我踹飞呢？,1,2,3,东北人
地域,3531,河南人在外省是一种什么样的体验?,在外河南人绝对值得骄傲！,1,1,2,河南人
地域,2355,怎么看待东北人？,众所周知，东北是存在一个利益群体的，这个群体掌握东北大量的优质资源的分配。,1,1,2,东北人
地域,3763,中国被地域歧视黑的最严重的地方是哪里？,首先排除东三省，东北三省有个特点，没出过关的都觉得关外都是南方人。,1,2,3,浙江人
地域,4698,浙江的地域歧视严重吗？,坐标浙北嘉兴。 以嘉兴为例，省内瞧不起浙南温州丽水衢州，因为穷没文化…,1,2,3,浙江人
地域,3411,为什么最近一年河南人的口碑突然变好了？,我就想说，别因为某个人的偏见就对某个地方带有歧视，这本来就是不对的。,0,1,3,河南人
地域,302,上海人真的都比较有钱吗？,固定资产爆表，长期负债不多，现金流趋近于零。,1,1,2,上海人
地域,3337,为什么最近一年河南人的口碑突然变好了？,挡枪的变多了，从前是东北，现在是湖南（长沙）。,0,2,2,河南人
地域,2421,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,东北之所以成为地域炮的靶心是有两大本质原因:1。,0,0,0,东北人
地域,3193,为什么最近一年河南人的口碑突然变好了？,你感觉好是因为，转移到东北身上了。,1,1,2,河南人
地域,3590,说起河南人，你的第一印象是什么？,一讲起自己的家乡建设绝对傲视群雄的豪气，但跟一些地方比较起来并不亮眼，在河南上学认识的人都是社会最底层。,1,1,2,河南人
地域,718,为什么其他地方的人很多对上海人抱有敌意？,建议做祖源基因检测，看下成分，如果北汉基因大于南汉基因，说明不是纯正沪人，可以自杀了。,1,2,3,上海人
地域,3086,如何看待地域歧视或地域偏见？,有些人坚信环境影响人，却又极其否定地域歧视？,0,2,2,地域歧视
地域,3252,为什么最近一年河南人的口碑突然变好了？,没那么多七七八八的原因，就是经济上来了，外出务工的少了，文化话语权强了。,1,1,2,河南人
地域,1694,东北人怎么看待东北？,知乎首答，献给俺的家乡—东北。,0,0,0,东北人
地域,164,上海人真的都比较有钱吗？,我严重怀疑题主有挑拨地域战争的嫌疑，但是我没有证据。,0,0,0,上海人
地域,1930,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,你如果想看东北最贫困的一面，不要去哈尔滨这样的核心城市。,0,1,2,东北人
地域,874,作为一个沪漂，哪一瞬间被上海人震惊到了？,我儿子在小区里和一个小姑娘玩。,0,0,0,上海人
地域,4386,浙江对中西部省份的歧视为什么那么严重？,作为一个宁波人，我很好奇你们老家怎么叫外地人？,1,1,3,浙江人
地域,1904,东北人脾气真的有那么暴躁吗？,谢邀。 不是东北人的脾气暴躁。,1,1,1,东北人
地域,2792,大家有亲身经历过地域歧视吗?,坐标上海，我同班同学，参加那种清北中山大学和一些985举办的一个夏令营，里面就她一个上海的小姑娘，被所有人孤立。,0,1,3,地域歧视
地域,2844,大家有亲身经历过地域歧视吗?,河南人：你们真的偷井盖吗？,0,1,3,地域歧视
地域,2511,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,地域问题有的人一向片面双标的对待，讲真的这就风水轮流转。,0,2,2,东北人
地域,3782,中国被地域歧视黑的最严重的地方是哪里？,黑河南、黑北方的都是喃蛮。,1,1,3,地域黑的人/浙江人/地域歧视的人
地域,3632,中国被地域歧视黑的最严重的地方是哪里？,哈哈哈哈，我大学在大连，然后有个河南同学。,0,0,0,浙江人
地域,4103,浙江会在不久未来下落到第二梯队吗？,小更一下，谢谢大家抬爱，既然由抖机灵开始，那不妨小弟我再给大家表演一个。,0,0,0,浙江人
地域,4347,浙江会在不久未来下落到第二梯队吗？,先下结论，不会，不仅不会而且浙江在不就的未来应该会提升到第一梯队。,0,1,2,浙江人/浙江
地域,2783,大家有亲身经历过地域歧视吗?,说实话，经历过而且经历还挺多的。,1,1,3,地域歧视
地域,5058,潮汕人给你的感觉是什么样子的？,为什么邀请我我就是潮汕人。,0,0,0,潮汕人
地域,426,上海的地域歧视有多严重？,会对部分地区有“总结性偏见”但主流群体很少会直接针对个体无条件进行歧视，不要做会被歧视的事情就不会被歧视。,1,2,2,上海人
地域,2132,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,可能是东北人少的原因吧，我是黑龙江人在辽宁上大学，成长环境中确实没见过条件太差的家庭。,0,1,2,东北人
地域,17,上海人家里有个五百万很平常吗？,现金的话，很少，估计少于5%。,0,0,0,上海人
地域,4493,浙江的地域歧视严重吗？,浙江人路过。 就省内来说，地域歧视并不严重。,0,2,2,浙江人
地域,4600,浙江的地域歧视严重吗？,作为浙江东北小土著来说。,0,0,0,浙江人
地域,1260,和上海人一起工作要注意什么？,钱算清楚！ 钱算清楚！,1,1,2,上海人
地域,1429,我想知道你们对上海人的评价是怎样的？,看到有个说法：说你真不像上海人，是对上海人最高评价。,0,2,3,上海人
地域,1556,东北人在南方好混吗？,浙江金华。 我的高中老师特别是理工科的很多东北人（大部分黑龙江的。,1,2,2,东北人
地域,387,上海的地域歧视有多严重？,有时候地域歧视是被逼出来的。,0,2,2,上海人
地域,365,上海的地域歧视有多严重？,刚刚看到一个回答。 我觉得很有意思。,0,0,0,上海人
地域,2240,怎么看待东北人？,以下只代表我个人（非东北人）看法，不开地图炮，不找撕，你要是撕我。,0,0,0,东北人
地域,1932,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,因为你被网上带节奏了，东北经济不好是增速低，欧美发达国家gdp增速也不高，人家为啥比你有钱？,1,2,2,东北人
地域,4496,浙江的地域歧视严重吗？,金华人，只想说蒋公失败后最大的改变：爷爷以前是国民党上海办公大楼秘书长，结果后面因为一些事没能逃去台湾结果被批斗死了。,0,0,0,浙江人
地域,4464,浙江的地域歧视严重吗？,大杭州旗下的余杭，萧山的点个赞呗，十几年红头文件里括号“除外”的歧视算严重吗？,1,2,3,浙江人
地域,2870,大家有亲身经历过地域歧视吗?,卸腰。 别的不知道，反正河南人和东北人肯定饱受地域黑之苦。,1,2,3,地域歧视
地域,4772,坊间都说潮汕人善于经商，是真的吗？有何体现？,前女友潮汕揭阳的。 有钱人多是真的，宗族意识强是真的，重男轻女更是真的不能更真了。,0,2,3,潮汕人
地域,4924,大家对潮汕人的印象是什么？,印象是，我做贷款的，正规的贷款啊不是那种街边贴广告的高利贷啊。,0,0,0,潮汕人
地域,3353,为什么最近一年河南人的口碑突然变好了？,不是河南变了而是他们攻击的方向变了，先转向东北之后是现在攻击的主要方向山东。,0,2,3,河南人
地域,1055,你眼中的上海人是什么样的？,该怎么说呢，作为前旅行服务从业者，虽然会接到大量的来自上海的旅游团队订单，也有零星的自由行订单。,1,0,0,上海人
地域,50,上海人家里有个五百万很平常吗？,你说的是资产还是现金？,0,0,0,上海人
地域,3806,你真正接触到的浙江人都怎么样？他们都给你留下了什么印象？,哪里都存在和自己想法与习惯不一样的人。,1,0,0,浙江人
地域,3131,如何看待地域歧视或地域偏见？,莫名其妙说该省的人就是怎么怎么，别犹豫，骂回去。,0,0,0,地域歧视
地域,3852,外省人怎么看待浙江人?,有个同学是浙江人，人挺好。,0,1,1,浙江人
地域,4517,浙江的地域歧视严重吗？,我是浙江杭州人，97年出生。,0,0,0,浙江人
地域,3503,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,我是河南非郑州的一个准大学生，大多数同龄人都因为自己是河南人怕受歧视被欺负都很自卑，我之前一个外教问我哪里人。,1,2,3,河南人
地域,3057,如何看待地域歧视或地域偏见？,这是伟大的李硕同志划分的版图。,0,0,0,地域歧视
地域,879,作为一个沪漂，哪一瞬间被上海人震惊到了？,来沪第八年，个人感觉上海是一个相对公平公正且办事效率较高的地方。,0,1,1,上海人
地域,67,上海人家里有个五百万很平常吗？,现金的话，大多数没有。,1,1,2,上海人
地域,2966,大家有亲身经历过地域歧视吗?,不请自来，本人广西人，说起广西可能一部分人想起的会说精神小伙，落后之类的，就别人前几天在我身上发生的事。,1,2,3,地域歧视
地域,1603,东北人在南方好混吗？,不管去哪，请尊重当地居民以及习俗。,0,0,0,东北人
地域,1533,东北人在南方好混吗？,2020年了，以后都是靠良好的教育和观念去为人处世了，沙币哪里都有，好兄弟也哪里都能处到，回答跑题。,0,0,0,东北人
地域,856,作为一个沪漂，哪一瞬间被上海人震惊到了？,不是上海人。 一圈答案看下来，在发展好的城市呆久了之后是真的觉得发展得好所以群众素质高。,1,2,3,上海人
地域,4168,浙江会在不久未来下落到第二梯队吗？,为啥老爱关注浙江怎么样，还拿别的地方比，从古至今就当浙江不是个富庶地方吧，乘着改革开放春风发展到现在。,0,1,2,浙江人
地域,2894,大家有亲身经历过地域歧视吗?,坐标上海。 在热心帮助同事解决了工作上的困难后，亲耳听到对方说我坏话。,1,1,3,地域歧视
地域,841,作为一个沪漂，哪一瞬间被上海人震惊到了？,上海毫无疑问是中国大陆最接近发达地区生活方式的城市没有之一，高楼大厦还都只是繁华表象。,1,1,2,上海人
地域,2801,大家有亲身经历过地域歧视吗?,在现实中，没有亲身经历过地域歧视。,0,2,2,地域歧视
地域,747,为什么其他地方的人很多对上海人抱有敌意？,上海人夏天喜欢把老婆放冰箱里。,1,2,3,上海人
地域,341,上海人真的都比较有钱吗？,既然都匿名那我也匿名，其实我是第一次写回答，说错话多包涵。,0,0,0,上海人
地域,839,作为一个沪漂，哪一瞬间被上海人震惊到了？,说起来，一开始对上海人印象一直不太好。,0,1,3,上海人
地域,4954,我们对潮汕人有哪些误解？,越来越多的年轻人不拜老爷拜妈祖了，因为烧钱。,1,1,2,潮汕人
地域,2294,怎么看待东北人？,大学一同学，哈尔滨人，有责任心，很热情，有非常质朴，人挺好，他有个同乡哥们就是说话不是太客气，感觉很容易说粗口。,1,1,2,东北人
地域,762,作为一个沪漂，哪一瞬间被上海人震惊到了？,不算沪漂，上海上学而已，应该会去台湾一段时间吧，交流学习一个学期。,0,0,0,上海人
地域,3942,浙江人为什么大多只和本省的人结婚？,原因很简单，离得又远，发展的程度还没浙江好，嫁过去干嘛。,1,1,2,浙江人
地域,3622,中国被地域歧视黑的最严重的地方是哪里？,大范围的黑还是河南和东北大部分地区，这和河南与东北地区地处东部，却相对来说现代经济不是特别显著有关系吧。,0,2,2,浙江人
地域,1413,我想知道你们对上海人的评价是怎样的？,优越感确实强，排外，yp挂嘴上。,0,1,3,上海人
地域,3519,河南人为什么被称作中国的吉普赛人？,楼上的都在歪曲事实，我来怒答。,0,0,0,河南人
地域,4952,我们对潮汕人有哪些误解？,在潮汕地区内没有那么多胶地人。,0,1,3,潮汕人
地域,4360,浙江会在不久未来下落到第二梯队吗？,与江苏的差距会拉大，也会把别的省份甩得更远。,1,1,2,浙江人
地域,1715,东北人怎么看待东北？,嗯，快毕业了，还是想去深证闯闯。,1,0,0,东北人
地域,894,作为一个沪漂，哪一瞬间被上海人震惊到了？,我在上海的那几年倒是没什么震惊的地方。,1,1,2,上海人
地域,2936,大家有亲身经历过地域歧视吗?,我在上海六年了吧，有一部分老一代上海人会看不起外地人（只有一小部分，大部分上海人还是很好的），有一次我跟一个老爷爷讲话。,0,1,3,地域歧视
地域,900,作为一个沪漂，哪一瞬间被上海人震惊到了？,第一次上海买房时，刷了几十万信用卡，旁边的上海老大妈说你真聪明，我问她你为什么这么说，老大妈说信用卡有免息期几十天。,0,0,0,上海人
地域,4710,浙江的地域歧视严重吗？,看到这个题目翻了翻真的是一脸薇笑。,0,0,0,浙江人
地域,4137,浙江会在不久未来下落到第二梯队吗？,你看的很准，浙江哪里是第一梯队？,0,0,0,浙江人
地域,173,上海人真的都比较有钱吗？,上海的本地人大多都有钱嘛？,0,0,0,上海人
地域,3935,浙江人为什么大多只和本省的人结婚？,我宁大硕士在读，通信行业，我也想找宁波本地人，这是出于我的私心，但站在人家的角度想。,0,1,2,浙江人
地域,5017,潮汕人给你的感觉是什么样子的？,基于我大学期间接触到的潮汕人来说。,0,0,0,潮汕人
地域,4980,潮汕人为什么那么喜欢叫别人外省仔，甚至连广东人也叫外省仔，她们没有把自己当成广东人吗？,“外省仔”一词的出现，首要原因是地方主义和外来人口带来的特殊现象。,1,2,2,潮汕人
地域,1284,和上海人一起工作要注意什么？,我觉得需要注意的都是一些共性的东西啊，自己的活自己做好别一直麻烦人，不会的就客气点请教呗。,0,0,0,上海人
地域,828,作为一个沪漂，哪一瞬间被上海人震惊到了？,本人来上海已经十一年了。,0,0,0,上海人
地域,648,为什么其他地方的人很多对上海人抱有敌意？,你想让东施对西施抱有善意？,0,2,3,上海人
地域,4433,浙江对中西部省份的歧视为什么那么严重？,我是浙江湖州人在浙江杭州租房子，隔壁的阿姨也叫我外地人。,0,1,2,浙江人
地域,4213,浙江会在不久未来下落到第二梯队吗？,首先作为浙江的土著人表示从小真的很穷好吧，然后父辈的努力我们才富慢慢好起来的，也不是说各个都是土豪好吧。,0,1,2,浙江人
地域,4450,浙江的地域歧视严重吗？,高中的感觉是金丽衢十二校联考的试卷难度明显被其他市级联考的难度吊打。,1,0,0,浙江人
地域,3958,浙江人为什么大多只和本省的人结婚？,大部分不出省的人应该都会选择和本省的结婚吧，因为他们周围也是当地人，不止浙江一个地方。,0,0,0,浙江人
地域,4292,浙江会在不久未来下落到第二梯队吗？,赶紧掉几个阶梯吧，顺便把房价降一降，政策再倾斜一下。,0,0,0,浙江人
地域,3823,外省人怎么看待浙江人?,以前邻居家爷爷就宁波的，我就记得他喜欢斗蛐蛐然后烧菜好吃，那会儿白嫖了好多蛐蛐和好吃的！,0,1,2,浙江人
地域,1924,东北人脾气真的有那么暴躁吗？,看你强壮与否。 你要是有泰森的身材。,0,0,0,东北人
地域,542,上海的地域歧视有多严重？,人本身就是群居生活的，不管在哪里都想要被周围的人认可和包容。,1,0,0,上海人
地域,1824,东北人怎么看待东北？,非东北人，但是在某东北铁道大学读书，所以一直有个感慨。,0,0,0,东北人
地域,3933,浙江人为什么大多只和本省的人结婚？,如果我是婆婆我会这么想（虽然儿子还没到青春期）：1、本地媳妇一般陪嫁1套房子1辆车。,0,0,0,浙江人
地域,3889,外省人怎么看待浙江人?,1、浙江人非常的自信。,0,1,1,浙江人
地域,371,上海的地域歧视有多严重？,别说上海人对外地人了，人家好多上海人内斗也搞得风生水起，无内鬼，讲点上海笑话。,0,2,3,上海人
地域,2924,大家有亲身经历过地域歧视吗?,我觉得，没有什么地域歧视，就是嫌贫爱富。,0,2,3,地域歧视
地域,4730,坊间都说潮汕人善于经商，是真的吗？有何体现？,真的，因为你玩的是模拟人生，挣了钱以后要结婚要生孩子要给孩子好的教育要准备养老。,1,1,2,潮汕人
地域,303,上海人真的都比较有钱吗？,写一下新上海人吧。 半路来到上海，那时候内地已经买了房，银行有个十几万的外债。,0,1,2,上海人
地域,2203,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,东北可能经济总量不行，但贫富差距绝对比南方省份要低的多的多，农村大部分农民都能过得很滋润。,1,1,2,东北人
地域,4818,大家对潮汕人的印象是什么？,开车路过潮汕，国道，是我有史以来最累的路段，不到100公里的路段开了半天，导致对这个地区产生阴影。,1,1,3,潮汕/潮汕人
地域,2347,怎么看待东北人？,就事论事，我南方人在东北读大学，接触到大部分本地人都很好的。,0,1,1,东北人
地域,4284,浙江会在不久未来下落到第二梯队吗？,数字真不重要，我希望浙江能多几所浙大。,0,0,0,浙江人
地域,3598,通过日常接触，你会改变对河南人的印象吗？,不会，永远是自大自傲，私心及其严重的一个群体，我接触的都还是硕士博士以上的，跟他们打交道说话做事要小心。,1,1,3,河南人
地域,2672,网上各种黑东北，怎样和东北人相处？,别人对你好，你也对对方好点。,1,1,2,东北人
地域,1007,作为一个沪漂，哪一瞬间被上海人震惊到了？,几年前来沪上某校中文系研究生面试，从浦东到杨浦的路上出租车师傅和我聊起了萊辛。,0,0,0,上海人
地域,4676,浙江的地域歧视严重吗？,在杭州呆了6年的人表示：在对待安徽人的态度上，他们倒是很一致的。,1,2,2,浙江人
地域,3954,浙江人为什么大多只和本省的人结婚？,任何地方，都是本地结婚的多，结婚对象离得太近在生物学上并不好。,0,2,3,浙江人
地域,947,作为一个沪漂，哪一瞬间被上海人震惊到了？,我也想回答。 讲三个人，房东1，同事，房东2。,0,0,0,上海人
地域,3271,为什么最近一年河南人的口碑突然变好了？,因为拉胯的那批和给力的那批不是同一代人。,1,1,2,河南人
地域,3517,河南人为什么被称作中国的吉普赛人？,谁穷，谁流浪，谁就吉普赛呗？,1,1,3,河南人
地域,4252,浙江会在不久未来下落到第二梯队吗？,不可能，就从一点来看：全国省部级领导多少浙江人。,0,1,3,浙江人
地域,4441,浙江对中西部省份的歧视为什么那么严重？,还解释个啥啊，浙江的兄弟姐妹累不累？,0,0,0,浙江人
地域,4444,浙江对中西部省份的歧视为什么那么严重？,娇贵的浙浙小姐说：我可以骂你全家祖宗，可以对全国各地（除了我的好闺蜜苏南和沪沪）冷嘲热讽，这些都是事实。,1,2,3,浙江人
地域,1912,东北人脾气真的有那么暴躁吗？,泻药。 一方水土养一方人，这句话是有道理的。,1,1,3,东北人
地域,1342,和上海人一起工作要注意什么？,在上海某大牌日企工作，身边也是上海人居多，感觉没什么要注意的，做自己，承认自己不是上海人也不是难堪的事。,0,1,2,上海人
地域,3282,为什么最近一年河南人的口碑突然变好了？,河南原来口碑差是因为偷井盖，现在经济好了，不偷了，自然口碑好了。,0,1,3,河南人
地域,1506,我想知道你们对上海人的评价是怎样的？,上海的老太太老头真特么的没素质，还吴侬软语呢，看你们喊叫起来的时候都不用带喇叭，不排队，乱挤人？,0,2,3,上海人
地域,4917,大家对潮汕人的印象是什么？,很多年轻的潮汕人都是精神韩国人，这些人特别爱韩风什么的，年轻小女生追韩国爱豆的特别多。,0,1,3,潮汕人
地域,4752,坊间都说潮汕人善于经商，是真的吗？有何体现？,潮汕俗谚里的《豆仔歌》：“一粒豆仔圆又圆，挨做豆腐变做钱；人人嫌俺生意小，小小生意好赚钱；一粒豆仔青又青。,0,0,0,潮汕人
地域,1335,和上海人一起工作要注意什么？,这个问题很弱智，上海人是贵族咋的？,1,1,3,上海人
地域,4747,坊间都说潮汕人善于经商，是真的吗？有何体现？,现在温州和潮汕都说善于经商，只是因为当年穷，必须得出来，也出来得早，完全赶上了祖国腾飞。,0,1,3,潮汕人
地域,731,为什么其他地方的人很多对上海人抱有敌意？,我不觉得其他地方的人对上海有敌意，这些所谓的敌意都是网络上部分人刻意去营造的，本人是上海人。,1,1,2,上海人
地域,611,上海的地域歧视有多严重？,无意中刷微博看到，微博用户“310守沪者”的言论具有严重的地域歧视。,0,2,2,上海人
地域,3847,外省人怎么看待浙江人?,这两年贫富差距极具扩大，带来的后果就是极度的嫌贫爱富。,1,1,3,浙江人
地域,274,上海人真的都比较有钱吗？,我也不知道有没有资格代表大部分，我算是第三代，爷爷奶奶辈来上海。,0,0,0,上海人
地域,1285,和上海人一起工作要注意什么？,没必要回答的问题，在上海，还想肆无忌惮，压榨排挤，只能说明内心的恐惧，这也是另类的入侵，懂吗。,1,1,3,上海人
地域,2273,怎么看待东北人？,有些地域黑最喜欢用圣人的标准的要求东北，而却用最低最低的标准要求它们自己。,1,2,3,东北人
地域,5014,潮汕人给你的感觉是什么样子的？,潮汕女人在我眼里就是圣母，不是贬义的圣母，真正的圣母，特别包容，特别善良，女孩子温柔，不喜欢争强好胜。,0,1,3,潮汕人
地域,665,为什么其他地方的人很多对上海人抱有敌意？,只要给他们一个上海户口，任何敌意第一时间烟消云散。,1,2,3,上海人
地域,998,作为一个沪漂，哪一瞬间被上海人震惊到了？,才来上海三个月吧，没有那么多震惊的。,0,0,0,上海人
地域,3867,外省人怎么看待浙江人?,在浙江实习过一年，虽然遇到过骗子，遇到过暴力事件，但还是很喜欢这个城市，也很喜欢这个城市的人。,0,1,2,浙江人
地域,4810,大家对潮汕人的印象是什么？,毕业后第一份工作老板就是潮汕人（而且挺出名的，家族企业）就我接触下来的感受，封建思想比较深，重男轻女。,0,1,3,潮汕人
地域,4489,浙江的地域歧视严重吗？,可能别的地方对浙江的印象就是有钱吧，尤其是温州炒房团，迷一样的存在，让全中国都知道温州很有钱。,1,0,0,浙江人
地域,1735,东北人怎么看待东北？,过自己小日子，没心思关心国家大事。,1,2,2,东北人/东北
地域,4843,大家对潮汕人的印象是什么？,重男轻女，油嘴滑舌，奸诈狡猾，不择手段，坑蒙拐骗卖假货，嫁人不嫁潮汕人。,1,1,3,潮汕人
地域,3961,浙江人为什么大多只和本省的人结婚？,现在很多在外省工作做生意的浙江人都娶的外省的老婆，浙省在外人口比例可不小。,0,1,2,浙江人
地域,24,上海人家里有个五百万很平常吗？,如果是说算上房产，那基本都有的。,1,1,2,上海人
地域,4116,浙江会在不久未来下落到第二梯队吗？,土生土长的浙江人，以前总感觉浙江很牛逼，应该和广东和江苏差不多啊，一看19年新出炉的GDP数据，差距惊人啊。,1,0,0,浙江人
地域,1880,东北人怎么看待东北？,我在东北呆了四年，我很喜欢东北，不可否认有些人有点狡黠，但总体上人是质朴的。,0,1,2,东北人
地域,2428,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,首先是从下岗潮开始的二十年间，东北人已经在全国各地全面铺开，全国很多地方的人哪怕没出过家门的也基本都见识过东北人了。,0,2,2,东北人
地域,1450,我想知道你们对上海人的评价是怎样的？,40岁一下可以交往，40岁以上喊你你装作没听见或者赶紧跑。,1,1,3,上海人
地域,1096,和上海人一起工作要注意什么？,我曾经在全部都是香港人，只有我一个上海小姑娘的部门工作过，开始是感受到香港人的冷漠的。,0,0,0,上海人
地域,956,作为一个沪漂，哪一瞬间被上海人震惊到了？,我不是魔都人，也不是沪漂，也不经常去魔都。,1,0,0,上海人
地域,3042,大家有亲身经历过地域歧视吗?,都会，因为你也或多或少的戴过有色眼镜看过别人，只是有人表现明显，有人比较含蓄而已。,1,2,2,地域歧视
地域,2277,怎么看待东北人？,外地来东北求学，大一刚来的时候宿舍算上我一共8个，以前也住过宿，觉得互相帮忙也就过去了，来之前家里人讲东北人很热情。,0,0,0,东北人
地域,778,作为一个沪漂，哪一瞬间被上海人震惊到了？,作为吃货，去一个地方就得挖掘一下那个地方的吃的。,1,0,0,上海人
地域,2768,大家有亲身经历过地域歧视吗?,本东北人来辣哈哈哈东北人这事从未缺席。,0,0,0,地域歧视
地域,3381,为什么最近一年河南人的口碑突然变好了？,怎么？ 瞧这意思，河南人就该口碑差？,0,1,3,河南人
地域,4930,大家对潮汕人的印象是什么？,作为一个在广州长大的汕头人（会讲潮汕话），每次回老家我都觉得自己跟同龄人格格不入。,0,1,3,潮汕人
地域,3093,如何看待地域歧视或地域偏见？,世界上大部分人的生活圈子还是比较狭隘的，尤其在中国很多人连个省外都没出过。,1,2,2,地域歧视
地域,4095,浙江会在不久未来下落到第二梯队吗？,啥时候这将是第一梯队了？,0,0,0,浙江人
地域,3851,外省人怎么看待浙江人?,江苏人答，浙江人给人最大的特点是商业头脑，胆子极大，全国都有浙江商会，属实厉害，佩服佩服。,0,1,1,浙江人
地域,1475,我想知道你们对上海人的评价是怎样的？,来这边呆了4年了，走前回想一下，上海是个守规矩的城市。,0,1,2,上海人
地域,3291,为什么最近一年河南人的口碑突然变好了？,说一个不相关的回答，我是河南人，跑到1400公里外的吉林长春上大学，寝室有六个人，两个是河南的。,0,0,0,河南人
地域,424,上海的地域歧视有多严重？,说上海就说上海，为什么拖整个长三角下水。,0,0,0,上海人
地域,2535,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,就爱怎么想就怎么想，三季人而已。,1,0,0,东北人
地域,3293,为什么最近一年河南人的口碑突然变好了？,如果莆田系那样的家族式医疗团队来自河南，不知道又会被黑成什么逼样儿。,1,0,0,河南人
地域,462,上海的地域歧视有多严重？,怎么说呢，我亲戚现在住杨浦区，在上海好几套房包括一套别墅，还有上海户口。,0,0,0,上海人
地域,725,为什么其他地方的人很多对上海人抱有敌意？,不管上海，上海人做了什么事，只要让别人感觉到不舒服了，那就是嫉妒上海，嫉妒上海人，不愿意来上海就别来。,0,1,3,上海人
地域,4154,浙江会在不久未来下落到第二梯队吗？,排名有那么重要吗？ 自个儿过得舒服不就可以了。,0,0,0,浙江人
地域,2341,怎么看待东北人？,不都是中国人？ 1949-2000年要有知乎，来个怎么看待XX人？,0,0,0,东北人
地域,955,作为一个沪漂，哪一瞬间被上海人震惊到了？,在南京西路没走斑马线被警察叔叔登记身份证教育了。,1,2,2,上海人
地域,2361,怎么看待东北人？,我来回答了。 真的很可怕。,0,0,0,东北人
地域,3310,为什么最近一年河南人的口碑突然变好了？,在我印象里人贩子好多河南的。,1,2,3,河南人
地域,2184,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,因为东北是我国最早的重工业基地，也是城市化率最高，计划生育政策执行比较严格的地区，双职工家庭比较多。,0,1,2,东北人
地域,1539,东北人在南方好混吗？,“背井离乡”能有多好混。,1,1,2,东北人
地域,3426,为什么最近一年河南人的口碑突然变好了？,主要还中部经济崛起了。,0,0,0,河南人
地域,2584,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,橘生淮南则为橘，生于淮北则为枳。,0,0,0,东北人
地域,3702,中国被地域歧视黑的最严重的地方是哪里？,最后一改。 我真的不想一个一个去回复了，我觉得自己表面上的态度应该还算比较好了，知乎本来就是一个我自己发表自己意见的软件。,0,0,0,浙江人
地域,4572,浙江的地域歧视严重吗？,个人感觉：对外省的歧视不能说没有，但是一般是对人，而不针对地域。,1,1,2,浙江人
地域,3750,中国被地域歧视黑的最严重的地方是哪里？,河北吧，因为大家眼里压根没有河北的概念哈哈哈。,1,2,3,浙江人
地域,4064,浙江人为什么大多只和本省的人结婚？,全国各地，大多都是和本地人结婚的啊。,1,0,0,浙江人
